Pressure,global_radiation,temp_mean(c),temp_min(c),temp_max(c),Wind_Speed,Wind_Bearing,normalized_label
1004.3,1.26,13.2,7.7,15.3,4.64,300,1
1004.3,1.26,13.2,7.7,15.3,12.53,171,1
1004.3,1.26,13.2,7.7,15.3,35.42,140,3
1004.3,1.26,13.2,7.7,15.3,12.88,160,1
1004.3,1.26,13.2,7.7,15.3,24.15,320,3
1004.3,1.26,13.2,7.7,15.3,28.98,280,3
1004.3,1.26,13.2,7.7,15.3,11.27,170,1
1004.3,1.26,13.2,7.7,15.3,8.05,40,1
1004.3,1.26,13.2,7.7,15.3,24.15,290,3
1004.3,1.26,13.2,7.7,15.3,0.0,0,1
1004.3,1.26,13.2,7.7,15.3,45.08,320,3
1004.3,1.26,13.2,7.7,15.3,20.04,254,3
1004.3,1.26,13.2,7.7,15.3,11.27,170,1
1004.3,1.26,13.2,7.7,15.3,22.54,300,3
1004.3,1.26,13.2,7.7,15.3,11.27,200,1
1004.3,1.26,13.2,7.7,15.3,14.49,90,1
1004.3,1.26,13.2,7.7,15.3,20.93,320,3
1004.3,1.26,13.2,7.7,15.3,9.63,223,1
1004.3,1.26,13.2,7.7,15.3,31.2,300,3
1004.3,1.26,13.2,7.7,15.3,12.25,200,1
1004.3,2.38,10.4,5.5,14.6,14.91,9,0
1004.3,2.38,10.4,5.5,14.6,21.41,311,2
1004.3,2.38,10.4,5.5,14.6,4.64,300,0
1004.3,2.38,10.4,5.5,14.6,12.53,171,0
1004.3,2.38,10.4,5.5,14.6,35.42,140,2
1004.3,2.38,10.4,5.5,14.6,12.88,160,0
1004.3,2.38,10.4,5.5,14.6,24.15,320,2
1004.3,2.38,10.4,5.5,14.6,28.98,280,2
1004.3,2.38,10.4,5.5,14.6,11.27,170,0
1004.3,2.38,10.4,5.5,14.6,8.05,40,0
1004.3,2.38,10.4,5.5,14.6,24.15,290,2
1004.3,2.38,10.4,5.5,14.6,0.0,0,0
1004.3,2.38,10.4,5.5,14.6,45.08,320,2
1004.3,2.38,10.4,5.5,14.6,20.04,254,2
1004.3,2.38,10.4,5.5,14.6,11.27,170,0
1004.3,2.38,10.4,5.5,14.6,22.54,300,2
1004.3,2.38,10.4,5.5,14.6,11.27,200,0
1004.3,2.38,10.4,5.5,14.6,14.49,90,0
1004.3,2.38,10.4,5.5,14.6,20.93,320,2
1004.3,2.38,10.4,5.5,14.6,9.63,223,0
1004.3,2.38,10.4,5.5,14.6,31.2,300,2
1004.3,2.38,10.4,5.5,14.6,12.25,200,0
1004.3,1.15,18.8,13.2,24.1,14.91,9,0
1004.3,1.15,18.8,13.2,24.1,21.41,311,2
1004.3,1.15,18.8,13.2,24.1,4.64,300,0
1004.3,1.15,18.8,13.2,24.1,12.53,171,0
1004.3,1.15,18.8,13.2,24.1,35.42,140,2
1004.3,1.15,18.8,13.2,24.1,12.88,160,0
1004.3,1.15,18.8,13.2,24.1,24.15,320,2
1004.3,1.15,18.8,13.2,24.1,28.98,280,2
1004.3,1.15,18.8,13.2,24.1,11.27,170,0
1004.3,1.15,18.8,13.2,24.1,8.05,40,0
1004.3,1.15,18.8,13.2,24.1,24.15,290,2
1004.3,1.15,18.8,13.2,24.1,0.0,0,0
1004.3,1.15,18.8,13.2,24.1,45.08,320,2
1004.3,1.15,18.8,13.2,24.1,20.04,254,2
1004.3,1.15,18.8,13.2,24.1,11.27,170,0
1004.3,1.15,18.8,13.2,24.1,22.54,300,2
1004.3,1.15,18.8,13.2,24.1,11.27,200,0
1004.3,1.15,18.8,13.2,24.1,14.49,90,0
1004.3,1.15,18.8,13.2,24.1,20.93,320,2
1004.3,1.15,18.8,13.2,24.1,9.63,223,0
1004.3,1.15,18.8,13.2,24.1,31.2,300,2
1004.3,1.15,18.8,13.2,24.1,12.25,200,0
1004.3,1.63,13.3,7.6,19.6,14.91,9,0
1004.3,1.63,13.3,7.6,19.6,21.41,311,2
1004.3,1.63,13.3,7.6,19.6,4.64,300,0
1004.3,1.63,13.3,7.6,19.6,12.53,171,0
1004.3,1.63,13.3,7.6,19.6,35.42,140,2
1004.3,1.63,13.3,7.6,19.6,12.88,160,0
1004.3,1.63,13.3,7.6,19.6,24.15,320,2
1004.3,1.63,13.3,7.6,19.6,28.98,280,2
1004.3,1.63,13.3,7.6,19.6,11.27,170,0
1004.3,1.63,13.3,7.6,19.6,8.05,40,0
1004.3,1.63,13.3,7.6,19.6,24.15,290,2
1004.3,1.63,13.3,7.6,19.6,0.0,0,0
1004.3,1.63,13.3,7.6,19.6,45.08,320,2
1004.3,1.63,13.3,7.6,19.6,20.04,254,2
1004.3,1.63,13.3,7.6,19.6,11.27,170,0
1004.3,1.63,13.3,7.6,19.6,22.54,300,2
1004.3,1.63,13.3,7.6,19.6,11.27,200,0
1004.3,1.63,13.3,7.6,19.6,14.49,90,0
1004.3,1.63,13.3,7.6,19.6,20.93,320,2
1004.3,1.63,13.3,7.6,19.6,9.63,223,0
1004.3,1.63,13.3,7.6,19.6,31.2,300,2
1004.3,1.63,13.3,7.6,19.6,12.25,200,0
1004.3,1.72,12.8,9.4,17.6,14.91,9,0
1004.3,1.72,12.8,9.4,17.6,21.41,311,2
1004.3,1.72,12.8,9.4,17.6,4.64,300,0
1004.3,1.72,12.8,9.4,17.6,12.53,171,0
1004.3,1.72,12.8,9.4,17.6,35.42,140,2
1004.3,1.72,12.8,9.4,17.6,12.88,160,0
1004.3,1.72,12.8,9.4,17.6,24.15,320,2
1004.3,1.72,12.8,9.4,17.6,28.98,280,2
1004.3,1.72,12.8,9.4,17.6,11.27,170,0
1004.3,1.72,12.8,9.4,17.6,8.05,40,0
1004.3,1.72,12.8,9.4,17.6,24.15,290,2
1004.3,1.72,12.8,9.4,17.6,0.0,0,0
1004.3,1.72,12.8,9.4,17.6,45.08,320,2
1004.3,1.72,12.8,9.4,17.6,20.04,254,2
1004.3,1.72,12.8,9.4,17.6,11.27,170,0
1004.3,1.72,12.8,9.4,17.6,22.54,300,2
1004.3,1.72,12.8,9.4,17.6,11.27,200,0
1004.3,1.72,12.8,9.4,17.6,14.49,90,0
1004.3,1.72,12.8,9.4,17.6,20.93,320,2
1004.3,1.72,12.8,9.4,17.6,9.63,223,0
1004.3,1.72,12.8,9.4,17.6,31.2,300,2
1004.3,1.72,12.8,9.4,17.6,12.25,200,0
1004.3,1.96,18.4,15.5,19.1,14.91,9,0
1004.3,1.96,18.4,15.5,19.1,21.41,311,2
1004.3,1.96,18.4,15.5,19.1,4.64,300,0
1004.3,1.96,18.4,15.5,19.1,12.53,171,0
1004.3,1.96,18.4,15.5,19.1,35.42,140,2
1004.3,1.96,18.4,15.5,19.1,12.88,160,0
1004.3,1.96,18.4,15.5,19.1,24.15,320,2
1004.3,1.96,18.4,15.5,19.1,28.98,280,2
1004.3,1.96,18.4,15.5,19.1,11.27,170,0
1004.3,1.96,18.4,15.5,19.1,8.05,40,0
1004.3,1.96,18.4,15.5,19.1,24.15,290,2
1004.3,1.96,18.4,15.5,19.1,0.0,0,0
1004.3,1.96,18.4,15.5,19.1,45.08,320,2
1004.3,1.96,18.4,15.5,19.1,20.04,254,2
1004.3,1.96,18.4,15.5,19.1,11.27,170,0
1004.3,1.96,18.4,15.5,19.1,22.54,300,2
1004.3,1.96,18.4,15.5,19.1,11.27,200,0
1004.3,1.96,18.4,15.5,19.1,14.49,90,0
1004.3,1.96,18.4,15.5,19.1,20.93,320,2
1004.3,1.96,18.4,15.5,19.1,9.63,223,0
1004.3,1.96,18.4,15.5,19.1,31.2,300,2
1004.3,1.96,18.4,15.5,19.1,12.25,200,0
1004.3,0.77,12.6,9.3,15.8,14.91,9,0
1004.3,0.77,12.6,9.3,15.8,21.41,311,2
1004.3,0.77,12.6,9.3,15.8,4.64,300,0
1004.3,0.77,12.6,9.3,15.8,12.53,171,0
1004.3,0.77,12.6,9.3,15.8,35.42,140,2
1004.3,0.77,12.6,9.3,15.8,12.88,160,0
1004.3,0.77,12.6,9.3,15.8,24.15,320,2
1004.3,0.77,12.6,9.3,15.8,28.98,280,2
1004.3,0.77,12.6,9.3,15.8,11.27,170,0
1004.3,0.77,12.6,9.3,15.8,8.05,40,0
1004.3,0.77,12.6,9.3,15.8,24.15,290,2
1004.3,0.77,12.6,9.3,15.8,0.0,0,0
1004.3,0.77,12.6,9.3,15.8,45.08,320,2
1004.3,0.77,12.6,9.3,15.8,20.04,254,2
1004.3,0.77,12.6,9.3,15.8,11.27,170,0
1004.3,0.77,12.6,9.3,15.8,22.54,300,2
1004.3,0.77,12.6,9.3,15.8,11.27,200,0
1004.3,0.77,12.6,9.3,15.8,14.49,90,0
1004.3,0.77,12.6,9.3,15.8,20.93,320,2
1004.3,0.77,12.6,9.3,15.8,9.63,223,0
1004.3,0.77,12.6,9.3,15.8,31.2,300,2
1004.3,0.77,12.6,9.3,15.8,12.25,200,0
1004.3,0.33,3.7,1.1,7.4,14.91,9,0
1004.3,0.33,3.7,1.1,7.4,21.41,311,2
1004.3,0.33,3.7,1.1,7.4,4.64,300,0
1004.3,0.33,3.7,1.1,7.4,12.53,171,0
1004.3,0.33,3.7,1.1,7.4,35.42,140,2
1004.3,0.33,3.7,1.1,7.4,12.88,160,0
1004.3,0.33,3.7,1.1,7.4,24.15,320,2
1004.3,0.33,3.7,1.1,7.4,28.98,280,2
1004.3,0.33,3.7,1.1,7.4,11.27,170,0
1004.3,0.33,3.7,1.1,7.4,8.05,40,0
1004.3,0.33,3.7,1.1,7.4,24.15,290,2
1004.3,0.33,3.7,1.1,7.4,0.0,0,0
1004.3,0.33,3.7,1.1,7.4,45.08,320,2
1004.3,0.33,3.7,1.1,7.4,20.04,254,2
1004.3,0.33,3.7,1.1,7.4,11.27,170,0
1004.3,0.33,3.7,1.1,7.4,22.54,300,2
1004.3,0.33,3.7,1.1,7.4,11.27,200,0
1004.3,0.33,3.7,1.1,7.4,14.49,90,0
1004.3,0.33,3.7,1.1,7.4,20.93,320,2
1004.3,0.33,3.7,1.1,7.4,9.63,223,0
1004.3,0.33,3.7,1.1,7.4,31.2,300,2
1004.3,0.33,3.7,1.1,7.4,12.25,200,0
1004.3,0.67,9.6,6.8,14.6,14.91,9,0
1004.3,0.67,9.6,6.8,14.6,21.41,311,2
1004.3,0.67,9.6,6.8,14.6,4.64,300,0
1004.3,0.67,9.6,6.8,14.6,12.53,171,0
1004.3,0.67,9.6,6.8,14.6,35.42,140,2
1004.3,0.67,9.6,6.8,14.6,12.88,160,0
1004.3,0.67,9.6,6.8,14.6,24.15,320,2
1004.3,0.67,9.6,6.8,14.6,28.98,280,2
1004.3,0.67,9.6,6.8,14.6,11.27,170,0
1004.3,0.67,9.6,6.8,14.6,8.05,40,0
1004.3,0.67,9.6,6.8,14.6,24.15,290,2
1004.3,0.67,9.6,6.8,14.6,0.0,0,0
1004.3,0.67,9.6,6.8,14.6,45.08,320,2
1004.3,0.67,9.6,6.8,14.6,20.04,254,2
1004.3,0.67,9.6,6.8,14.6,11.27,170,0
1004.3,0.67,9.6,6.8,14.6,22.54,300,2
1004.3,0.67,9.6,6.8,14.6,11.27,200,0
1004.3,0.67,9.6,6.8,14.6,14.49,90,0
1004.3,0.67,9.6,6.8,14.6,20.93,320,2
1004.3,0.67,9.6,6.8,14.6,9.63,223,0
1004.3,0.67,9.6,6.8,14.6,31.2,300,2
1004.3,0.67,9.6,6.8,14.6,12.25,200,0
1004.3,1.44,14.6,12.4,18.8,14.91,9,0
1004.3,1.44,14.6,12.4,18.8,21.41,311,2
1004.3,1.44,14.6,12.4,18.8,4.64,300,0
1004.3,1.44,14.6,12.4,18.8,12.53,171,0
1004.3,1.44,14.6,12.4,18.8,35.42,140,2
1004.3,1.44,14.6,12.4,18.8,12.88,160,0
1004.3,1.44,14.6,12.4,18.8,24.15,320,2
1004.3,1.44,14.6,12.4,18.8,28.98,280,2
1004.3,1.44,14.6,12.4,18.8,11.27,170,0
1004.3,1.44,14.6,12.4,18.8,8.05,40,0
1004.3,1.44,14.6,12.4,18.8,24.15,290,2
1004.3,1.44,14.6,12.4,18.8,0.0,0,0
1004.3,1.44,14.6,12.4,18.8,45.08,320,2
1004.3,1.44,14.6,12.4,18.8,20.04,254,2
1004.3,1.44,14.6,12.4,18.8,11.27,170,0
1004.3,1.44,14.6,12.4,18.8,22.54,300,2
1004.3,1.44,14.6,12.4,18.8,11.27,200,0
1004.3,1.44,14.6,12.4,18.8,14.49,90,0
1004.3,1.44,14.6,12.4,18.8,20.93,320,2
1004.3,1.44,14.6,12.4,18.8,9.63,223,0
1004.3,1.44,14.6,12.4,18.8,31.2,300,2
1004.3,1.44,14.6,12.4,18.8,12.25,200,0
1004.3,0.29,7.6,5.5,9.7,14.91,9,0
1004.3,0.29,7.6,5.5,9.7,21.41,311,2
1004.3,0.29,7.6,5.5,9.7,4.64,300,0
1004.3,0.29,7.6,5.5,9.7,12.53,171,0
1004.3,0.29,7.6,5.5,9.7,35.42,140,2
1004.3,0.29,7.6,5.5,9.7,12.88,160,0
1004.3,0.29,7.6,5.5,9.7,24.15,320,2
1004.3,0.29,7.6,5.5,9.7,28.98,280,2
1004.3,0.29,7.6,5.5,9.7,11.27,170,0
1004.3,0.29,7.6,5.5,9.7,8.05,40,0
1004.3,0.29,7.6,5.5,9.7,24.15,290,2
1004.3,0.29,7.6,5.5,9.7,0.0,0,0
1004.3,0.29,7.6,5.5,9.7,45.08,320,2
1004.3,0.29,7.6,5.5,9.7,20.04,254,2
1004.3,0.29,7.6,5.5,9.7,11.27,170,0
1004.3,0.29,7.6,5.5,9.7,22.54,300,2
1004.3,0.29,7.6,5.5,9.7,11.27,200,0
1004.3,0.29,7.6,5.5,9.7,14.49,90,0
1004.3,0.29,7.6,5.5,9.7,20.93,320,2
1004.3,0.29,7.6,5.5,9.7,9.63,223,0
1004.3,0.29,7.6,5.5,9.7,31.2,300,2
1004.3,0.29,7.6,5.5,9.7,12.25,200,0
1004.3,1.11,13.1,10.9,15.1,14.91,9,0
1004.3,1.11,13.1,10.9,15.1,21.41,311,2
1004.3,1.11,13.1,10.9,15.1,4.64,300,0
1004.3,1.11,13.1,10.9,15.1,12.53,171,0
1004.3,1.11,13.1,10.9,15.1,35.42,140,2
1004.3,1.11,13.1,10.9,15.1,12.88,160,0
1004.3,1.11,13.1,10.9,15.1,24.15,320,2
1004.3,1.11,13.1,10.9,15.1,28.98,280,2
1004.3,1.11,13.1,10.9,15.1,11.27,170,0
1004.3,1.11,13.1,10.9,15.1,8.05,40,0
1004.3,1.11,13.1,10.9,15.1,24.15,290,2
1004.3,1.11,13.1,10.9,15.1,0.0,0,0
1004.3,1.11,13.1,10.9,15.1,45.08,320,2
1004.3,1.11,13.1,10.9,15.1,20.04,254,2
1004.3,1.11,13.1,10.9,15.1,11.27,170,0
1004.3,1.11,13.1,10.9,15.1,22.54,300,2
1004.3,1.11,13.1,10.9,15.1,11.27,200,0
1004.3,1.11,13.1,10.9,15.1,14.49,90,0
1004.3,1.11,13.1,10.9,15.1,20.93,320,2
1004.3,1.11,13.1,10.9,15.1,9.63,223,0
1004.3,1.11,13.1,10.9,15.1,31.2,300,2
1004.3,1.11,13.1,10.9,15.1,12.25,200,0
1004.3,1.16,12.9,10.5,15.3,14.91,9,0
1004.3,1.16,12.9,10.5,15.3,21.41,311,2
1004.3,1.16,12.9,10.5,15.3,4.64,300,0
1004.3,1.16,12.9,10.5,15.3,12.53,171,0
1004.3,1.16,12.9,10.5,15.3,35.42,140,2
1004.3,1.16,12.9,10.5,15.3,12.88,160,0
1004.3,1.16,12.9,10.5,15.3,24.15,320,2
1004.3,1.16,12.9,10.5,15.3,28.98,280,2
1004.3,1.16,12.9,10.5,15.3,11.27,170,0
1004.3,1.16,12.9,10.5,15.3,8.05,40,0
1004.3,1.16,12.9,10.5,15.3,24.15,290,2
1004.3,1.16,12.9,10.5,15.3,0.0,0,0
1004.3,1.16,12.9,10.5,15.3,45.08,320,2
1004.3,1.16,12.9,10.5,15.3,20.04,254,2
1004.3,1.16,12.9,10.5,15.3,11.27,170,0
1004.3,1.16,12.9,10.5,15.3,22.54,300,2
1004.3,1.16,12.9,10.5,15.3,11.27,200,0
1004.3,1.16,12.9,10.5,15.3,14.49,90,0
1004.3,1.16,12.9,10.5,15.3,20.93,320,2
1004.3,1.16,12.9,10.5,15.3,9.63,223,0
1004.3,1.16,12.9,10.5,15.3,31.2,300,2
1004.3,1.16,12.9,10.5,15.3,12.25,200,0
1004.3,0.36,4.3,2.6,6.2,14.91,9,0
1004.3,0.36,4.3,2.6,6.2,21.41,311,2
1004.3,0.36,4.3,2.6,6.2,4.64,300,0
1004.3,0.36,4.3,2.6,6.2,12.53,171,0
1004.3,0.36,4.3,2.6,6.2,35.42,140,2
1004.3,0.36,4.3,2.6,6.2,12.88,160,0
1004.3,0.36,4.3,2.6,6.2,24.15,320,2
1004.3,0.36,4.3,2.6,6.2,28.98,280,2
1004.3,0.36,4.3,2.6,6.2,11.27,170,0
1004.3,0.36,4.3,2.6,6.2,8.05,40,0
1004.3,0.36,4.3,2.6,6.2,24.15,290,2
1004.3,0.36,4.3,2.6,6.2,0.0,0,0
1004.3,0.36,4.3,2.6,6.2,45.08,320,2
1004.3,0.36,4.3,2.6,6.2,20.04,254,2
1004.3,0.36,4.3,2.6,6.2,11.27,170,0
1004.3,0.36,4.3,2.6,6.2,22.54,300,2
1004.3,0.36,4.3,2.6,6.2,11.27,200,0
1004.3,0.36,4.3,2.6,6.2,14.49,90,0
1004.3,0.36,4.3,2.6,6.2,20.93,320,2
1004.3,0.36,4.3,2.6,6.2,9.63,223,0
1004.3,0.36,4.3,2.6,6.2,31.2,300,2
1004.3,0.36,4.3,2.6,6.2,12.25,200,0
1004.3,1.83,20.8,17.5,27.1,14.91,9,0
1004.3,1.83,20.8,17.5,27.1,21.41,311,2
1004.3,1.83,20.8,17.5,27.1,4.64,300,0
1004.3,1.83,20.8,17.5,27.1,12.53,171,0
1004.3,1.83,20.8,17.5,27.1,35.42,140,2
1004.3,1.83,20.8,17.5,27.1,12.88,160,0
1004.3,1.83,20.8,17.5,27.1,24.15,320,2
1004.3,1.83,20.8,17.5,27.1,28.98,280,2
1004.3,1.83,20.8,17.5,27.1,11.27,170,0
1004.3,1.83,20.8,17.5,27.1,8.05,40,0
1004.3,1.83,20.8,17.5,27.1,24.15,290,2
1004.3,1.83,20.8,17.5,27.1,0.0,0,0
1004.3,1.83,20.8,17.5,27.1,45.08,320,2
1004.3,1.83,20.8,17.5,27.1,20.04,254,2
1004.3,1.83,20.8,17.5,27.1,11.27,170,0
1004.3,1.83,20.8,17.5,27.1,22.54,300,2
1004.3,1.83,20.8,17.5,27.1,11.27,200,0
1004.3,1.83,20.8,17.5,27.1,14.49,90,0
1004.3,1.83,20.8,17.5,27.1,20.93,320,2
1004.3,1.83,20.8,17.5,27.1,9.63,223,0
1004.3,1.83,20.8,17.5,27.1,31.2,300,2
1004.3,1.83,20.8,17.5,27.1,12.25,200,0
1004.3,1.29,10.9,7.6,16.8,14.91,9,0
1004.3,1.29,10.9,7.6,16.8,21.41,311,2
1004.3,1.29,10.9,7.6,16.8,4.64,300,0
1004.3,1.29,10.9,7.6,16.8,12.53,171,0
1004.3,1.29,10.9,7.6,16.8,35.42,140,2
1004.3,1.29,10.9,7.6,16.8,12.88,160,0
1004.3,1.29,10.9,7.6,16.8,24.15,320,2
1004.3,1.29,10.9,7.6,16.8,28.98,280,2
1004.3,1.29,10.9,7.6,16.8,11.27,170,0
1004.3,1.29,10.9,7.6,16.8,8.05,40,0
1004.3,1.29,10.9,7.6,16.8,24.15,290,2
1004.3,1.29,10.9,7.6,16.8,0.0,0,0
1004.3,1.29,10.9,7.6,16.8,45.08,320,2
1004.3,1.29,10.9,7.6,16.8,20.04,254,2
1004.3,1.29,10.9,7.6,16.8,11.27,170,0
1004.3,1.29,10.9,7.6,16.8,22.54,300,2
1004.3,1.29,10.9,7.6,16.8,11.27,200,0
1004.3,1.29,10.9,7.6,16.8,14.49,90,0
1004.3,1.29,10.9,7.6,16.8,20.93,320,2
1004.3,1.29,10.9,7.6,16.8,9.63,223,0
1004.3,1.29,10.9,7.6,16.8,31.2,300,2
1004.3,1.29,10.9,7.6,16.8,12.25,200,0
1004.3,0.46,8.6,5.5,11.0,14.91,9,0
1004.3,0.46,8.6,5.5,11.0,21.41,311,2
1004.3,0.46,8.6,5.5,11.0,4.64,300,0
1004.3,0.46,8.6,5.5,11.0,12.53,171,0
1004.3,0.46,8.6,5.5,11.0,35.42,140,2
1004.3,0.46,8.6,5.5,11.0,12.88,160,0
1004.3,0.46,8.6,5.5,11.0,24.15,320,2
1004.3,0.46,8.6,5.5,11.0,28.98,280,2
1004.3,0.46,8.6,5.5,11.0,11.27,170,0
1004.3,0.46,8.6,5.5,11.0,8.05,40,0
1004.3,0.46,8.6,5.5,11.0,24.15,290,2
1004.3,0.46,8.6,5.5,11.0,0.0,0,0
1004.3,0.46,8.6,5.5,11.0,45.08,320,2
1004.3,0.46,8.6,5.5,11.0,20.04,254,2
1004.3,0.46,8.6,5.5,11.0,11.27,170,0
1004.3,0.46,8.6,5.5,11.0,22.54,300,2
1004.3,0.46,8.6,5.5,11.0,11.27,200,0
1004.3,0.46,8.6,5.5,11.0,14.49,90,0
1004.3,0.46,8.6,5.5,11.0,20.93,320,2
1004.3,0.46,8.6,5.5,11.0,9.63,223,0
1004.3,0.46,8.6,5.5,11.0,31.2,300,2
1004.3,0.46,8.6,5.5,11.0,12.25,200,0
1004.3,0.74,17.1,14.2,19.4,14.91,9,0
1004.3,0.74,17.1,14.2,19.4,21.41,311,2
1004.3,0.74,17.1,14.2,19.4,4.64,300,0
1004.3,0.74,17.1,14.2,19.4,12.53,171,0
1004.3,0.74,17.1,14.2,19.4,35.42,140,2
1004.3,0.74,17.1,14.2,19.4,12.88,160,0
1004.3,0.74,17.1,14.2,19.4,24.15,320,2
1004.3,0.74,17.1,14.2,19.4,28.98,280,2
1004.3,0.74,17.1,14.2,19.4,11.27,170,0
1004.3,0.74,17.1,14.2,19.4,8.05,40,0
1004.3,0.74,17.1,14.2,19.4,24.15,290,2
1004.3,0.74,17.1,14.2,19.4,0.0,0,0
1004.3,0.74,17.1,14.2,19.4,45.08,320,2
1004.3,0.74,17.1,14.2,19.4,20.04,254,2
1004.3,0.74,17.1,14.2,19.4,11.27,170,0
1004.3,0.74,17.1,14.2,19.4,22.54,300,2
1004.3,0.74,17.1,14.2,19.4,11.27,200,0
1004.3,0.74,17.1,14.2,19.4,14.49,90,0
1004.3,0.74,17.1,14.2,19.4,20.93,320,2
1004.3,0.74,17.1,14.2,19.4,9.63,223,0
1004.3,0.74,17.1,14.2,19.4,31.2,300,2
1004.3,0.74,17.1,14.2,19.4,12.25,200,0
1004.3,0.2,4.7,0.7,8.9,14.91,9,0
1004.3,0.2,4.7,0.7,8.9,21.41,311,2
1004.3,0.2,4.7,0.7,8.9,4.64,300,0
1004.3,0.2,4.7,0.7,8.9,12.53,171,0
1004.3,0.2,4.7,0.7,8.9,35.42,140,2
1004.3,0.2,4.7,0.7,8.9,12.88,160,0
1004.3,0.2,4.7,0.7,8.9,24.15,320,2
1004.3,0.2,4.7,0.7,8.9,28.98,280,2
1004.3,0.2,4.7,0.7,8.9,11.27,170,0
1004.3,0.2,4.7,0.7,8.9,8.05,40,0
1004.3,0.2,4.7,0.7,8.9,24.15,290,2
1004.3,0.2,4.7,0.7,8.9,0.0,0,0
1004.3,0.2,4.7,0.7,8.9,45.08,320,2
1004.3,0.2,4.7,0.7,8.9,20.04,254,2
1004.3,0.2,4.7,0.7,8.9,11.27,170,0
1004.3,0.2,4.7,0.7,8.9,22.54,300,2
1004.3,0.2,4.7,0.7,8.9,11.27,200,0
1004.3,0.2,4.7,0.7,8.9,14.49,90,0
1004.3,0.2,4.7,0.7,8.9,20.93,320,2
1004.3,0.2,4.7,0.7,8.9,9.63,223,0
1004.3,0.2,4.7,0.7,8.9,31.2,300,2
1004.3,0.2,4.7,0.7,8.9,12.25,200,0
1004.3,0.05,-0.3,-3.2,2.8,14.91,9,0
1004.3,0.05,-0.3,-3.2,2.8,21.41,311,2
1004.3,0.05,-0.3,-3.2,2.8,4.64,300,0
1004.3,0.05,-0.3,-3.2,2.8,12.53,171,0
1004.3,0.05,-0.3,-3.2,2.8,35.42,140,2
1004.3,0.05,-0.3,-3.2,2.8,12.88,160,0
1004.3,0.05,-0.3,-3.2,2.8,24.15,320,2
1004.3,0.05,-0.3,-3.2,2.8,28.98,280,2
1004.3,0.05,-0.3,-3.2,2.8,11.27,170,0
1004.3,0.05,-0.3,-3.2,2.8,8.05,40,0
1004.3,0.05,-0.3,-3.2,2.8,24.15,290,2
1004.3,0.05,-0.3,-3.2,2.8,0.0,0,0
1004.3,0.05,-0.3,-3.2,2.8,45.08,320,2
1004.3,0.05,-0.3,-3.2,2.8,20.04,254,2
1004.3,0.05,-0.3,-3.2,2.8,11.27,170,0
1004.3,0.05,-0.3,-3.2,2.8,22.54,300,2
1004.3,0.05,-0.3,-3.2,2.8,11.27,200,0
1004.3,0.05,-0.3,-3.2,2.8,14.49,90,0
1004.3,0.05,-0.3,-3.2,2.8,20.93,320,2
1004.3,0.05,-0.3,-3.2,2.8,9.63,223,0
1004.3,0.05,-0.3,-3.2,2.8,31.2,300,2
1004.3,0.05,-0.3,-3.2,2.8,12.25,200,0
1004.3,0.26,9.9,8.4,11.6,14.91,9,0
1004.3,0.26,9.9,8.4,11.6,21.41,311,2
1004.3,0.26,9.9,8.4,11.6,4.64,300,0
1004.3,0.26,9.9,8.4,11.6,12.53,171,0
1004.3,0.26,9.9,8.4,11.6,35.42,140,2
1004.3,0.26,9.9,8.4,11.6,12.88,160,0
1004.3,0.26,9.9,8.4,11.6,24.15,320,2
1004.3,0.26,9.9,8.4,11.6,28.98,280,2
1004.3,0.26,9.9,8.4,11.6,11.27,170,0
1004.3,0.26,9.9,8.4,11.6,8.05,40,0
1004.3,0.26,9.9,8.4,11.6,24.15,290,2
1004.3,0.26,9.9,8.4,11.6,0.0,0,0
1004.3,0.26,9.9,8.4,11.6,45.08,320,2
1004.3,0.26,9.9,8.4,11.6,20.04,254,2
1004.3,0.26,9.9,8.4,11.6,11.27,170,0
1004.3,0.26,9.9,8.4,11.6,22.54,300,2
1004.3,0.26,9.9,8.4,11.6,11.27,200,0
1004.3,0.26,9.9,8.4,11.6,14.49,90,0
1004.3,0.26,9.9,8.4,11.6,20.93,320,2
1004.3,0.26,9.9,8.4,11.6,9.63,223,0
1004.3,0.26,9.9,8.4,11.6,31.2,300,2
1004.3,0.26,9.9,8.4,11.6,12.25,200,0
1004.3,0.15,7.3,4.3,9.6,14.91,9,0
1004.3,0.15,7.3,4.3,9.6,21.41,311,2
1004.3,0.15,7.3,4.3,9.6,4.64,300,0
1004.3,0.15,7.3,4.3,9.6,12.53,171,0
1004.3,0.15,7.3,4.3,9.6,35.42,140,2
1004.3,0.15,7.3,4.3,9.6,12.88,160,0
1004.3,0.15,7.3,4.3,9.6,24.15,320,2
1004.3,0.15,7.3,4.3,9.6,28.98,280,2
1004.3,0.15,7.3,4.3,9.6,11.27,170,0
1004.3,0.15,7.3,4.3,9.6,8.05,40,0
1004.3,0.15,7.3,4.3,9.6,24.15,290,2
1004.3,0.15,7.3,4.3,9.6,0.0,0,0
1004.3,0.15,7.3,4.3,9.6,45.08,320,2
1004.3,0.15,7.3,4.3,9.6,20.04,254,2
1004.3,0.15,7.3,4.3,9.6,11.27,170,0
1004.3,0.15,7.3,4.3,9.6,22.54,300,2
1004.3,0.15,7.3,4.3,9.6,11.27,200,0
1004.3,0.15,7.3,4.3,9.6,14.49,90,0
1004.3,0.15,7.3,4.3,9.6,20.93,320,2
